product_title,cleaned_review,aspects,sentiments,aspect_sentiment_dict,original_review,location,date,upvotes,downvotes
OnePlus_Bullets_Wireless_Z,well balanced bass u don t regret after buying this build quality top notch and also battery backup is excellent just go for it best result in enjoying music or watching movies you don t feel any late sound effects but while playing pubg just noticeable difference only,"['balanced bass', 'build quality', 'battery backup', 'music']","['Positive', 'Positive', 'Positive', 'Positive']","{'balanced bass': 'Positive', 'build quality': 'Positive', 'battery backup': 'Positive', 'music': 'Positive'}",Well balanced bass u don't regret after buying this. Build quality top notch and also battery backup is excellent.Just go for it. Best result in enjoying music or watching movies you don't feel any late sound effects but while playing pubg just noticeable difference only.,Surendranagar District,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,sound quality was good built quality also superit s worth on this prize i love oneplus,"['sound quality', 'built quality']","['Positive', 'Positive']","{'sound quality': 'Positive', 'built quality': 'Positive'}",Sound quality was good & built quality also superIt's worth on this prize i love oneplus ???,Rajahmundry,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,excellent product by oneplus everything is perfect except the bass the sound quality is crysp clear and the call quality too overall its worth the money,"['bass', 'sound quality', 'quality']","['Negative', 'Positive', 'Positive']","{'bass': 'Negative', 'sound quality': 'Positive', 'quality': 'Positive'}","Excellent product by oneplus, everything is perfect except the bass. The sound quality is crysp clear and the call quality too. Overall its worth the money.",Srirangapatna,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,nice design and nice complability i am very comfortable to purchase thislot of function mainly sound quality and most of design flavour are so good nice,"['design', 'complability', 'sound quality', 'design flavour']","['Positive', 'Positive', 'Positive', 'Positive']","{'design': 'Positive', 'complability': 'Positive', 'sound quality': 'Positive', 'design flavour': 'Positive'}",Nice design and nice complability I am very comfortable to purchase thisLot of function mainly sound quality and most of design flavour are so good.nice,Ankleshwar,10 months ago,1,0
OnePlus_Bullets_Wireless_Z,love this product sound quality is suppab only bass is little low otherwise awsame even in my device vivo v pro it gives exceptional sound must buy highly recommend,"['sound quality', 'bass']","['Positive', 'Negative']","{'sound quality': 'Positive', 'bass': 'Negative'}",Love this product sound quality is suppab only  bass is little low otherwise awsame .. Even in my device vivo v11pro..  It gives exceptional sound..  Must buy...  Highly recommend,Rajnandgaon,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,worlds most beautiful n powerful in this range no other bluetooth like this i love this thanks to flipkart bringing so nice bluetooth i m the part of this bluetooth,['bluetooth'],['Positive'],{'bluetooth': 'Positive'},Worlds most beautiful n powerful in this range. No other Bluetooth like this I love this. Thanks to Flipkart bringing so nice Bluetooth. I m the part of this Bluetooth,Cuttack,10 months ago,0,1
OnePlus_Bullets_Wireless_Z,super fast delivery in days hats off to flipkart abt the product packing was superb and it looks really very classy the battery backup is jabardast and dumdar sound quality is also great and there is no latency at all i am using it with samsung a pairing is super fast on the go bass is also good product really looks simply awesome and at this price you are getting a superb branded wireless headset just don t think and go for it blindly,"['delivery', 'packing', 'battery backup', 'dumdar sound quality', 'bass']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive']","{'delivery': 'Positive', 'packing': 'Positive', 'battery backup': 'Positive', 'dumdar sound quality': 'Positive', 'bass': 'Positive'}","Super Fast delivery in 2days. Hats off to flipkart.Abt the product- Packing was superb and it looks really very classy. The battery backup is Jabardast and Dumdar. Sound quality is also great and there is no latency at all. I am using it with Samsung A-50. Pairing is super fast on the go. Bass is also good. Product really looks simply awesome and at this price, you are getting a superb branded wireless headset.Just don't think and go for it blindly.",Udupi,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,best in class just go for them guys you can t get anything better than bullets wireless z at this price realme buds have a lil better bass but type c and warp charge and dual pairing just blows realme buds packaging was great thanks flipkart,"['bass', 'packaging']","['Positive', 'Positive']","{'bass': 'Positive', 'packaging': 'Positive'}","Best in class, just go for them guys , you can't get anything better than bullets wireless Z at this price , realme buds have a lil better bass , but type c and warp charge and dual pairing just blows realme buds.Packaging was great , thanks flipkart",Rewari,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,great wireless headset from oneplus just wow just go for it bass is super great super audio at budget friendly price,"['bass', 'audio', 'price']","['Positive', 'Positive', 'Positive']","{'bass': 'Positive', 'audio': 'Positive', 'price': 'Positive'}",Great Wireless headset from OnePlus! Just Wow! Just go for it. Bass is super great. Super audio at budget friendly price.,Dakshina Kannada District,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,the oneplus wireless z bluetooth headset has a super build up quality with an amazing quality sound one should opt for this as this is the best affordable headphone which comes around rs,"['build up quality', 'sound']","['Positive', 'Positive']","{'build up quality': 'Positive', 'sound': 'Positive'}",The OnePlus wireless Z Bluetooth Headset has a super build up quality with an amazing quality sound.One should opt for this as this is the best affordable headphone which comes around Rs. 2000,Barbil,10 months ago,1,0
OnePlus_Bullets_Wireless_Z,good product sound quality amazing bass good battery backup very very good,"['sound quality', 'bass', 'battery backup']","['Positive', 'Positive', 'Positive']","{'sound quality': 'Positive', 'bass': 'Positive', 'battery backup': 'Positive'}",Good product sound quality amazing Bass good Battery backup very very good,Punalur,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,flipkart thank you and oneplus very thank you build quality is super low budget battery backup good thank you,"['build quality', 'battery backup']","['Negative', 'Positive']","{'build quality': 'Negative', 'battery backup': 'Positive'}",Flipkart thank you and OnePlus very thank you build quality is super low budget battery backup good thank you,Nalgonda,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,nice product in this price range one problem is my product box does not have never settle printed on it instead that area is blank,['box'],['Negative'],{'box': 'Negative'},Nice Product in this price range. One problem is my product box does not have Never Settle printed on it instead that area is blank.,Kozhikode,9 months ago,26,1
OnePlus_Bullets_Wireless_Z,loved it good quality sound with original quality bass must use once for the life well done one plus,"['quality sound', 'bass']","['Positive', 'Positive']","{'quality sound': 'Positive', 'bass': 'Positive'}",Loved it🤩Good quality sound with original quality bass. Must use once for the life.well done one plus.,Haldwani,10 months ago,211,33
OnePlus_Bullets_Wireless_Z,received after days the look was good and sound was exceptional go for it,"['look', 'sound']","['Positive', 'Positive']","{'look': 'Positive', 'sound': 'Positive'}",Received after 2 days the look was good and sound was exceptional go for it,Dharmavaram,10 months ago,23,1
OnePlus_Bullets_Wireless_Z,nice product i am first time using oneplus product pretty nice sound quality is best is class,['sound quality'],['Positive'],{'sound quality': 'Positive'},"Nice product, I am first time using OnePlus product, pretty nice😍,Sound quality is best is class........",Srirangapatna,10 months ago,69,9
OnePlus_Bullets_Wireless_Z,it s good for call but it catches lots of noise but it s best for music listening and it s cables are also good u can have it and u will not regret and delivery speed was lightening fast,"['call', 'music listening', 'cables', 'delivery speed']","['Positive', 'Positive', 'Positive', 'Positive']","{'call': 'Positive', 'music listening': 'Positive', 'cables': 'Positive', 'delivery speed': 'Positive'}","It's good for call but it catches lots of noise, but it's best for music listening and it's cables are also good, u can have it and u will not regret... And delivery speed was lightening fast..",Jsw Steel Plant Township,10 months ago,34,3
